2022-23 Social Accounting Matrix for India,Code,amaiz,arice,aocer,apuls,aoils,aroot,avege,asugr,atoba,acott,afrui,acoff,aocrp,acatt,apoul,aoliv,afore,afish,amine,afood,abeve,atext,awood,achem,anmet,ametl,amach,aoman,aelec,awatr,acons,atrad,atran,ahotl,acomm,afsrv,areal,absrv,apadm,aeduc,aheal,aosrv,cmaiz,crice,cocer,cpuls,coils,croot,cvege,csugr,ctoba,ccott,cfrui,ccoff,cocrp,ccatt,cpoul,coliv,cfore,cfish,cmine,cfood,cbeve,ctext,cwood,cchem,cnmet,cmetl,cmach,coman,celec,cwatr,ccons,ctrad,ctran,chotl,ccomm,cfsrv,creal,cbsrv,cpadm,ceduc,cheal,cosrv,trc,flab-n,flab-p,flab-s,flnd,fcap,ent,hhd-r1,hhd-r2,hhd-r3,hhd-r4,hhd-r5,hhd-u1,hhd-u2,hhd-u3,hhd-u4,hhd-u5,gov,atax,dtax,mtax,stax,s-i,dstk,row,total
Commodities - Poultry and eggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19949312947515258,0.0,0.0,0.1622678656180124,0.0,0.046516913835151906,0.0,0.0,0.0,0.0010987207607875932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800378557014799,0.0,0.0,0.0,0.0,0.6098853350250837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29906378347766654,0.38607479678778184,0.39942348977723274,0.43071884617005374,0.28893439740669613,0.03047031810788956,0.066434632886675,0.11704245557854073,0.21566907539836067,0.4593709659183599,0.0,0.0,0.0,0.0,0.0,0.0,0.04823699425508685,0.011670908078133679,3.8603764140361476
Commodities - Other livestock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00791584440195365,0.0007338451817317853,0.0011139805420424477,0.0,0.0009474609770038047,0.0,0.24335972065908298,0.0,0.1899434939356047,0.0,0.0002535470117862966,0.0,0.0,0.0,0.002471343844459148,0.0,0.0,0.0,0.0,0.0,0.24103780052863216,0.0,0.0,0.0,0.0,0.08873678489710576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347903193057219,0.5781484075245563,0.5297966338340553,0.5077450868448531,0.29142396096435425,0.038618039434350625,0.07257561919952525,0.11257507576553602,0.19084190052076808,0.38504561465588955,0.0,0.0,0.0,0.0,0.0,0.10475459735287422,0.009796306562918447,0.16702084138565318,4.299646225534129
Commodities - Forestry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7996155595653133,0.1725741554155333,0.2500930035704051,0.06870742158007843,0.0,0.0,0.041183766595472994,0.00016707570991413408,0.15857826560539584,1.206529869915543,0.6530591504614396,0.01806826984251081,0.00579654137926819,0.017771036913270942,0.2997482628779365,0.019700839658390697,0.0,1.1068672106592126,0.0,0.22072105368832975,0.0,0.0,0.0,0.0,0.0,0.0004666810912113604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952199234133955,0.2682536910006332,0.21980365911388527,0.17549203679156614,0.07540156242783586,0.01495371163431155,0.018658189450361552,0.01810695596044032,0.01796785180765208,0.013137358563543356,0.0,0.0,0.0,0.0,0.0,0.0,0.03894343402004757,0.010235034774231665,6.205821573241413
Commodities - Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19225342064206574,0.0,0.6588907266709878,0.0,0.0,0.0,0.010705164219901508,0.0,0.0,0.0,0.000301055858431154,0.0,0.0,0.0,0.0,0.0006731172623734418,0.021443934459531945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31575517318857044,0.4385809853783222,0.49225327605332975,0.541653731406074,0.41959324063303016,0.032016384239626244,0.07414789988606879,0.12989999252164683,0.25315098557282023,0.6092811194802686,0.0,0.0,0.0,0.0,0.0,0.0,0.0015595617966643902,0.0020125774880234725,4.194172346328058
Commodities - Mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001750860789550052,0.12534835998916574,0.008453764258304635,0.10565819398406112,0.09818913215801575,17.557442341763004,2.273884226997929,6.286004852765432,0.41117153974926185,0.4598689421487595,1.3710142061963335,0.0,0.31575708729562457,0.0,0.031806527610273104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174619066783742,0.007509986867125222,0.007375728280220835,0.006343236138595217,0.003028097924235828,0.005996702397420008,0.005456916161204026,0.005660014602441698,0.003799233668114566,0.002919237256831944,0.0,0.0,0.0,0.0,0.0,0.0,0.32980127903947926,0.7357947311053759,30.169209818141276
Commodities - Processed foods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602040146708433,0.04258320755413509,0.0760971889820969,0.0,0.011095242943906687,0.0,5.528251802472348,0.318028423727479,0.02626755931804186,0.008006707873238853,0.5579263408524178,0.003669379176507494,0.002018475419900431,0.0014265614720191495,0.0037057300838309578,0.0,0.0,0.0,0.014771859979789123,0.0,0.18408078375712622,0.0,0.0,0.0,0.0115635366969197,0.9906005337739181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2154833149296853,2.866112393547407,3.08198215466735,3.269956581302982,2.3335775942914507,0.23698948381916843,0.5071989229989307,0.9537633691489777,1.8176499200169416,4.361097738328639,0.0,0.0,0.0,0.0,0.0,0.0,0.12309026749094702,2.4209850991032336,32.570020316932066
Commodities - Beverage and tobacco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029798137032687718,0.1302932880151008,0.0,0.0,0.0218721331898842,9.938706870600416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009940477298080284,0.0,0.0,0.0,0.0,0.06351148709209223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12018266446376821,0.1669642400824264,0.23445623730844575,0.34664601149707813,0.3448333341149809,0.010013707589971665,0.02536495944952955,0.055668340840033276,0.13949634592579885,0.5390276215980763,0.0,0.0,0.0,0.0,0.0,0.0,0.005953683131115797,0.044161815332255175,2.2614655472091756
"Commodities - Textiles, clothing and footwear",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026687812841906626,0.0011257785068859362,0.009783997887454711,0.09206715382042056,0.0062030888138875015,6.497110029959198,0.014736192992232377,0.2192115024303713,0.003313574503082954,0.005689225102051894,0.0909685347778599,0.18870275113684226,0.1472072305997225,0.004791715688705763,0.0,0.035959277840302235,0.1384951683351165,0.0001317111491695387,0.018234877612577405,0.004589240084526963,0.011587813482120186,0.03825053300864016,0.02129889374977108,0.007232270287464718,0.0012957443055834534,0.07169430859810641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1828190622692643,1.5752935819756897,1.8297557792358752,2.083389469179531,1.7159641029528803,0.10844927846758903,0.24572499235123493,0.4706273715739541,0.9334418201561113,2.59909930027969,0.0,0.0,0.0,0.0,0.0,0.0,0.037631287196712514,4.453275239441799,24.891839713207972
Commodities - Wood and paper products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10245123298380968,0.022267736136961005,0.03233049287327616,0.06524954876535675,0.0038354139023158715,0.0516542797877469,0.09422549866144027,0.022345939742033416,0.06682329826987739,1.0065741506843506,0.35067618433229586,0.09913280025968736,0.025700803795671925,0.07793916973091221,0.5338395145162773,0.16868345287982633,0.01179634714248817,0.2838154482334711,1.1852146809744089,0.2233130604079495,0.0,1.1488735059398907,0.439176822976294,0.08958878455001364,0.3177496471159364,0.0064694879803454935,0.5834351488700414,0.02042551064208961,0.03872340706596406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16998835210045987,0.18924143055744055,0.1928524044869864,0.19945688127812772,0.14403189729160068,0.013514831319079375,0.02757847694484718,0.049678599732112014,0.0966033661556261,0.27558590821899176,0.0,0.0,0.0,0.0,0.0,0.0,0.32504461894097475,0.3942657035597817,9.150153839208889
Commodities - Chemicals and petroleum,0.0,0.05288054841828212,0.24741945315715452,0.17934980648928467,0.07978229832637894,0.10742901842400497,0.04922267890532997,0.22022186148026288,0.1167289538036825,0.006838619330126455,0.09080087426862357,0.29714969429396104,0.018246662254752247,0.10728638065640932,0.24246499459417678,0.05175241679356769,0.07514997624113912,0.10980016890959136,0.03511811510545798,0.41187043309703664,0.6089184605139193,0.1976945748576652,2.2823736498486302,0.5356682459834677,16.51161569101365,0.9355178101830612,7.057885216744084,1.9656043075292906,2.410681125891651,2.7323449084079323,1.2014237942850041,4.685725877034565,3.5034705344694688,3.6001785510348694,0.11489202900696273,0.2296634354470974,0.0,0.6204557923573106,1.3564069623928452,0.08166990282269829,0.09997647011079391,0.9038626858916059,0.28030723032981875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0058762625482847,1.5026099058155988,1.9685981564990747,2.559684699511701,2.5101801633560115,0.1079960481655011,0.2704809425261398,0.5842966317296315,1.2786584785505744,4.304120848587348,0.0,0.0,0.0,0.0,0.0,0.00014296934029136839,1.0178389038019362,17.9252527750303,89.45158698818676
