2022-23 Social Accounting Matrix for India,Code,amaiz,arice,aocer,apuls,aoils,aroot,avege,asugr,atoba,acott,afrui,acoff,aocrp,acatt,apoul,aoliv,afore,afish,amine,afood,abeve,atext,awood,achem,anmet,ametl,amach,aoman,aelec,awatr,acons,atrad,atran,ahotl,acomm,afsrv,areal,absrv,apadm,aeduc,aheal,aosrv,cmaiz,crice,cocer,cpuls,coils,croot,cvege,csugr,ctoba,ccott,cfrui,ccoff,cocrp,ccatt,cpoul,coliv,cfore,cfish,cmine,cfood,cbeve,ctext,cwood,cchem,cnmet,cmetl,cmach,coman,celec,cwatr,ccons,ctrad,ctran,chotl,ccomm,cfsrv,creal,cbsrv,cpadm,ceduc,cheal,cosrv,trc,flab-n,flab-p,flab-s,flnd,fcap,ent,hhd-r1,hhd-r2,hhd-r3,hhd-r4,hhd-r5,hhd-u1,hhd-u2,hhd-u3,hhd-u4,hhd-u5,gov,atax,dtax,mtax,stax,s-i,dstk,row,total
Commodities - Vegetables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771285731585206,0.0,0.0,0.0,0.0,0.0,0.0,0.21890902899226805,0.0,0.06797822742728238,0.0,0.0,0.0,0.05974690414688827,0.0001323325378009459,0.0,0.0006172947726563787,0.004796254540235648,0.0,0.0,0.0,0.0008441925443112866,0.0,0.0,0.0,0.0,0.0,0.2684291809684111,0.0,0.0,0.0,0.0,0.04757303808850683,0.0,0.0,0.0003141782326404956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4482495040935747,0.5461616320848415,0.5947545301340842,0.6391137637282849,0.4369177564797906,0.046470630890083596,0.09557825554190241,0.17659195431838517,0.330208487196158,0.749838362389796,0.0,0.0,0.0,0.0,0.0,0.0,0.01765820160028226,0.11707966134502834,5.045091945366111
Commodities - Sugarcane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357538692736607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7185326363605813,0.0008730957712710895,0.0,0.0,0.00018075677713527726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07086495720739194,0.07907885998134243,0.10701069114004404,0.1475083474420088,0.10888562261882327,0.007164310377069495,0.01385888266176397,0.0295641066305106,0.06087854192561908,0.12373775646871482,0.0,0.0,0.0,0.0,0.0,0.0,0.0028151635481502165,0.0010090258329253326,2.5255381415674294
Commodities - Tobacco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006423364234789955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01683256623920941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03158856548899949,0.031969968017879984,0.030364723145110174,0.02612858793845715,0.012480739827885282,0.0015302159956835472,0.0030500092834323867,0.004174843112118623,0.006618799361137731,0.008331449261913674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794938319554849
Commodities - Cotton and fibres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08425252891428632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013102932591702707,0.0,1.996651934888729,0.0,0.00524313194682641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003169667766740738,0.00256596804202254,2.0931935245834334
Commodities - Fruits and nuts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09774219452334514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26665791833560193,0.004974706977347495,0.0069911898666924705,0.002070699364996633,0.015176578759889758,0.0002065182184923319,0.0013858757583191414,5.225345841557096e-05,0.0010791910071720839,0.017641657365752694,0.0,0.0,0.0,0.0,0.03410400027059593,0.0,0.0,0.0,0.0,0.048590343412135445,0.0,0.0,0.00048660593966779494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39109505893956764,0.6304378620225585,0.7813447183377052,0.9472383843734963,0.779389929054886,0.04298283256440771,0.10614057031075502,0.22819536610931043,0.5015645139724378,1.5570925821511157,0.0,0.0,0.0,0.0,0.0,0.0,0.011235137010970878,0.16386765660060615,6.637744344592958
"Commodities - Coffee, tea and cocoa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010808856192522387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36241957615974163,2.0483764204500008e-05,0.0,7.002970355731202e-05,0.0003280733447628247,0.0,0.0,0.0,0.0,0.000648611361908461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009757335764199256,0.0,0.0,0.00010219108072971017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001499050302589686,0.08009105870736243,0.4569636641604801
Commodities - Other crops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38505267891569134,1.0143012807205911,0.21114631370568526,0.30601897440922876,0.0,0.0,0.0,0.5907798655082848,0.0019079255824858948,0.007179230966893052,0.016438888129158086,0.08489824932188644,0.0016195972491412597,0.011349995258097757,0.002462659961438787,0.17871187486047468,0.13766151016255934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21640412411167603,0.0,0.0,0.0038163968516197163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786851979933473,0.3435962402236682,0.3892576447130997,0.4383653679217692,0.31745748605831947,0.027507608754612188,0.05815815695125358,0.11193075625908822,0.2187470023737518,0.5394403558447664,0.0,0.0,0.0,0.0,0.0,0.0,0.1629859178577677,0.19695654292149914,6.252837843123614
Commodities - Cattle and raw milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10671598806429855,0.0,0.03416279607358983,0.0,0.0,0.0,1.8204079808786402,4.7217421026020524e-05,0.0,0.0,0.00030777631324913903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3382428970452356,0.0,0.0,0.0,0.0,0.5539177002815935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04695986716371774,0.0,4.900762223397948
Commodities - Poultry and eggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686161748691965,0.0,0.0,0.13715252688993454,0.0,0.03931716394563979,0.0,0.0,0.0,0.0009286640217674883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07438282078128192,0.0,0.0,0.0,0.0,0.5154890926384338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25277557851030935,0.32631928537602256,0.33760190727536377,0.3640534612712771,0.24421398875755004,0.025754212688512045,0.05615207754603749,0.09892697161487693,0.18228845588277418,0.3882708909469958,0.0,0.0,0.0,0.0,0.0,0.0,0.04077101542232915,0.00986451955795307,3.2628788079196225
Commodities - Other livestock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006690653494828313,0.0006202628021092623,0.0009415619393614608,0.0,0.0008008157784707644,0.0,0.20569322523902606,0.0,0.16054460358095293,0.0,0.00021430375767525023,0.0,0.0,0.0,0.002088836577658371,0.0,0.0,0.0,0.0,0.0,0.20373068501632047,0.0,0.0,0.0,0.0,0.07500236864750912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4520170606158067,0.48866431260055054,0.4477962829632251,0.4291578089814395,0.2463182250552635,0.032640853885542116,0.0613425802200951,0.09515103959286439,0.16130395746078874,0.3254493970005183,0.0,0.0,0.0,0.0,0.0,0.08854099162249357,0.00828006330258633,0.14116985117219957,3.634159741479432
