2022-23 Social Accounting Matrix for India,Code,amaiz,arice,aocer,apuls,aoils,aroot,avege,asugr,atoba,acott,afrui,acoff,aocrp,acatt,apoul,aoliv,afore,afish,amine,afood,abeve,atext,awood,achem,anmet,ametl,amach,aoman,aelec,awatr,acons,atrad,atran,ahotl,acomm,afsrv,areal,absrv,apadm,aeduc,aheal,aosrv,cmaiz,crice,cocer,cpuls,coils,croot,cvege,csugr,ctoba,ccott,cfrui,ccoff,cocrp,ccatt,cpoul,coliv,cfore,cfish,cmine,cfood,cbeve,ctext,cwood,cchem,cnmet,cmetl,cmach,coman,celec,cwatr,ccons,ctrad,ctran,chotl,ccomm,cfsrv,creal,cbsrv,cpadm,ceduc,cheal,cosrv,trc,flab-n,flab-p,flab-s,flnd,fcap,ent,hhd-r1,hhd-r2,hhd-r3,hhd-r4,hhd-r5,hhd-u1,hhd-u2,hhd-u3,hhd-u4,hhd-u5,gov,atax,dtax,mtax,stax,s-i,dstk,row,total
Activities - Fruits and nuts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98047717054335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17212661923768086,0.30786719556957165,0.3835852661989273,0.4900434818934696,0.44467682136770814,0.005710961040956161,0.018391173628923486,0.03707505516347115,0.06452444215729991,0.15908571017486897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.063563891742604
"Activities - Coffee, tea and cocoa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3527584276389697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023051511894865485,0.003243089041732896,0.003976377186309296,0.0042110110283736886,0.0035019526394164504,2.036973283577503e-05,5.440540183178795e-05,0.00016323743074241932,0.000238236900441266,0.0005914223192521035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3710636805201606
Activities - Other crops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92745381363819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02300552172736197,0.03236620773148911,0.03968382371250528,0.04202445921832911,0.03494809409052978,0.00020328609054214635,0.0005429550975739563,0.0016290711700801678,0.0023775422798520407,0.005902170676662595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.110136941308674
Activities - Cattle and raw milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.72465028270946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.564833167196129,18.067604450993567,21.914986183665587,23.56445502077273,17.309842498147567,0.15189120689419924,0.38048466186377106,0.6823218062046424,0.9645408205072564,1.2427848977204983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5683949915064
Activities - Poultry and eggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.045825189477455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13725806411675834,0.11709728236950392,0.11263688252789317,0.1070275321505146,0.0917574452416935,0.0022887931252631995,0.0019957096695295286,0.005879603070032661,0.007887303119613675,0.012000997585571445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.641654800440065
Activities - Other livestock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.883419958566186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8728162267389792,1.8949563228638997,1.697536658002446,1.4187674754998152,0.9482251867481046,0.030291695665499618,0.04138145297978202,0.07274413717945519,0.05581032599332089,0.02903764829201453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.944987083995855
Activities - Forestry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.600339464567675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769418823099627,0.8605818112101841,0.8774326160440762,0.796119932660025,0.4216444200563952,0.015749103302616748,0.02302073446820844,0.034962820825985653,0.03629335899314915,0.03419813754729591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.46976122025534
Activities - Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265355957424067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3030101683404394,3.6662491938337833,4.167475414775299,4.149999470310327,2.107916259655873,0.008450112168981817,0.11442917803389059,0.06280844865766173,0.3777329112094103,0.17711416074322053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.40054127116851
Activities - Mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.26890412541871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457461548596692,0.003210375433178542,0.0037776929899330323,0.003836202434892336,0.002421750495792257,0.0,0.0006098350972318863,4.046028529107628e-05,0.0,0.00016798993693535402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.28542588572552
Activities - Processed foods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.33294837023223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09218373903714881,0.11604660011856917,0.12532075439798923,0.11444520821058357,0.09620262140138675,0.0013541833292962842,0.002750909645675135,0.004681421806743821,0.008156114046170952,0.016034891400793855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.9101248657905
